episode_id,case,slice_name,seed,policy,status
revision_table7_cor_tightB150_repl_harm_aware_selective_s188,corruption_prone,corruption_prone,188,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s190,corruption_prone,corruption_prone,190,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s190,corruption_prone,corruption_prone,190,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s194,corruption_prone,corruption_prone,194,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s194,corruption_prone,corruption_prone,194,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s196,corruption_prone,corruption_prone,196,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s199,corruption_prone,corruption_prone,199,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s199,corruption_prone,corruption_prone,199,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s201,corruption_prone,corruption_prone,201,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s201,corruption_prone,corruption_prone,201,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s202,corruption_prone,corruption_prone,202,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s202,corruption_prone,corruption_prone,202,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s203,corruption_prone,corruption_prone,203,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s203,corruption_prone,corruption_prone,203,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s206,corruption_prone,corruption_prone,206,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s206,corruption_prone,corruption_prone,206,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s211,corruption_prone,corruption_prone,211,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s211,corruption_prone,corruption_prone,211,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s214,corruption_prone,corruption_prone,214,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s214,corruption_prone,corruption_prone,214,harm_aware_selective,done
